what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1367740420317
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1367740421074
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1367740421230
activated,editor,org.eclipse.wst.xml.ui,1.1.105.v201106142156,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1367740425847
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367740430795
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367740506323
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1367740512730
started,bundle,org.eclipse.wst.server.core,1.1.208.v20111005_1734,"org.eclipse.wst.server.core",1367740516386
started,bundle,org.eclipse.wst.server.ui,1.1.209.v20111005_1716,"org.eclipse.wst.server.ui",1367740516428
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.101.v201102111830,"org.eclipse.wst.xsl.debug.ui",1367740516429
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367740517606
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1363679987125
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1363679988929
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365322069214
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1365322081199
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367741443413
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367741466766
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367741468413
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367741468429
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367741995364
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1367742004159
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1363682186501
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1363682199330
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1363682284906
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1363682296981
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1363682300599
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1363682301390
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1363682301396
closed,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1363682301398
closed,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1363682301408
activated,editor,org.eclipse.wst.xml.ui,1.1.105.v201106142156,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1363682304164
executed,command,org.eclipse.wst.sse.ui,1.2.5.v201108191505,"org.eclipse.wst.sse.ui.add.block.comment",1363682313147
executed,command,org.eclipse.wst.sse.ui,1.2.5.v201108191505,"org.eclipse.wst.sse.ui.add.block.comment",1363682321886
