what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1358761881589
executed,command,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1358761884274
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1358761888087
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PropertiesFileEditor",1358761893237
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1358761898042
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1358761899134
executed,command,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1358761903394
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1358761905988
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PropertiesFileEditor",1358761910754
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358761916477
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358761945591
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1358761947028
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358761951823
started,bundle,com.liferay.ide.eclipse.layouttpl.core,1.6.0.v201207162359,"com.liferay.ide.eclipse.layouttpl.core",1358761959100
started,bundle,com.liferay.ide.eclipse.portlet.core,1.6.0.v201207162359,"com.liferay.ide.eclipse.portlet.core",1358761959181
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1358761959306
started,bundle,org.eclipse.jst.jsp.ui,1.1.505.v201110211728,"org.eclipse.jst.jsp.ui",1358761959413
started,bundle,org.eclipse.jst.jsp.core,1.2.308.v201109202150,"org.eclipse.jst.jsp.core",1358761959435
started,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1358761959542
started,bundle,org.eclipse.wst.xsl.ui,1.1.1.v201009091745,"org.eclipse.wst.xsl.ui",1358761959568
opened,editor,org.eclipse.wst.xml.ui,1.1.105.v201106142156,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1358761959598
activated,editor,org.eclipse.wst.xml.ui,1.1.105.v201106142156,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1358761959649
started,bundle,org.eclipse.wst.xsl.core,1.1.0.v201004290328,"org.eclipse.wst.xsl.core",1358761959682
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358761959701
started,bundle,org.eclipse.jem.workbench,2.0.301.v201104271300,"org.eclipse.jem.workbench",1358761960642
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358761961913
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358761965347
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1358761968064
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1358761968870
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1358761969057
started,bundle,org.eclipse.wst.dtd.core,1.1.402.v201109061850,"org.eclipse.wst.dtd.core",1358761970120
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358761970767
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358761973202
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1358761975056
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1358762009460
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1358762013248
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1358762015295
executed,command,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1358762019500
activated,editor,org.eclipse.wst.xml.ui,1.1.105.v201106142156,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1358762029892
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1358762035345
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1358762037327
executed,command,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1358762039672
activated,editor,org.eclipse.wst.xml.ui,1.1.105.v201106142156,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1358762044740
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1358762049934
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1358762050767
executed,command,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1358762053025
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1358762054109
activated,editor,org.eclipse.wst.xml.ui,1.1.105.v201106142156,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1358762056482
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1358762063189
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1358762064721
executed,command,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1358762067627
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1358762068695
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1358762077559
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1358762081288
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1358762083177
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1358762088727
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1358762089438
executed,command,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1358762091736
activated,editor,org.eclipse.wst.xml.ui,1.1.105.v201106142156,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1358762096459
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358762100813
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358762114997
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358762116036
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358762119169
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358762122288
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358762124769
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PropertiesFileEditor",1358762127277
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358762131117
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358762183154
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1358762185109
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358762218606
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358762255261
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358762266959
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358762270653
activated,editor,org.eclipse.wst.xml.ui,1.1.105.v201106142156,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1358762272243
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358762282348
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358762570050
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PropertiesFileEditor",1358762571280
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1358762573640
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1358762576484
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1358762577856
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358762593127
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358762601721
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1358762604436
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358762605554
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358762609915
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358762610673
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358762612890
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358762614545
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358762617496
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358762656250
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358762666988
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1358762670699
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358762673706
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358762781351
activated,editor,org.eclipse.wst.xml.ui,1.1.105.v201106142156,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1358762782383
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1358762785915
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358762802937
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358762816580
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1358762820359
executed,command,org.eclipse.wst.sse.ui,1.2.5.v201108191505,"org.eclipse.wst.sse.ui.add.block.comment",1358762826655
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1358762917776
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PropertiesFileEditor",1358762973978
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1358762977447
activated,editor,org.eclipse.wst.xml.ui,1.1.105.v201106142156,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1358762978231
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1358762981739
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1358762998115
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1358763000884
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1358763009535
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1358763011513
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1358763014874
executed,command,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1358763017389
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1358763022824
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358763035148
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358763064448
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1358763065848
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1358763068824
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1358763072314
executed,command,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1358763076973
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1358763080994
activated,editor,org.eclipse.wst.xml.ui,1.1.105.v201106142156,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1358763090357
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358763097996
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358763113339
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1358763118875
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1358763125001
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1358763125789
executed,command,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1358763128027
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1358763130675
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358763136626
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358763142932
activated,editor,org.eclipse.wst.xml.ui,1.1.105.v201106142156,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1358763144468
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1358763145528
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1358763147174
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1358763148432
executed,command,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1358763150603
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1358763152177
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358763179593
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358763234269
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1358763235878
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358763240813
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358763242466
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1358763242471
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358763247263
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358763250323
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1358763250330
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358763252329
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358763254786
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1358763254791
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358763256815
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externaltools",1358763257768
started,bundle,org.eclipse.core.externaltools,1.0.1.v20100831_r361,"org.eclipse.core.externaltools",1358763257859
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358763270357
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1358763270367
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358763283815
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358763368468
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1358763368484
executed,command,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1358763373598
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1358763375258
activated,editor,org.eclipse.wst.xml.ui,1.1.105.v201106142156,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1358763388911
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358763392656
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358763440691
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1358763448658
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358763455339
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1358763466519
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1358763471697
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1358763486000
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PropertiesFileEditor",1358763487832
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1358763492015
executed,command,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1358763494510
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1358763496054
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PropertiesFileEditor",1358763497886
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1358763506719
