what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1363846080462
started,bundle,org.eclipse.equinox.security.ui,1.0.200.v20100503,"org.eclipse.equinox.security.ui",1363846089089
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1363846101042
started,bundle,org.eclipse.equinox.frameworkadmin.equinox,1.0.200.v20100505,"org.eclipse.equinox.frameworkadmin.equinox",1363846101076
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1363846123985
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1363846131612
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1363846131833
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1363846132078
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.300.v201004280700,"org.eclipse.jst.j2ee.xdoclet.runtime",1363846132608
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.100.v201003112036,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1363846132689
stopped,bundle,org.eclipse.jst.server.generic.jboss,1.6.1.v200904151730,"org.eclipse.jst.server.generic.jboss",1363846132717
stopped,bundle,org.eclipse.jst.server.generic.jonas,1.5.205.v200805140145,"org.eclipse.jst.server.generic.jonas",1363846132740
stopped,bundle,org.eclipse.jst.server.generic.oc4j,1.5.206.v20090812,"org.eclipse.jst.server.generic.oc4j",1363846132753
stopped,bundle,org.eclipse.jst.server.websphere.core,1.0.302.v20080620,"org.eclipse.jst.server.websphere.core",1363846132763
stopped,bundle,org.eclipse.jst.server.generic.ui,1.0.505.v20100428,"org.eclipse.jst.server.generic.ui",1363846132788
stopped,bundle,org.eclipse.jst.server.generic.core,1.0.606.v20100512,"org.eclipse.jst.server.generic.core",1363846132789
stopped,bundle,org.eclipse.datatools.connectivity.oda.template.ui,3.2.1.v201004090942,"org.eclipse.datatools.connectivity.oda.template.ui",1363846132790
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.201.v20100820_r361,"org.eclipse.pde.api.tools.ui",1363846132805
stopped,bundle,org.eclipse.pde.ds.ui,1.0.100.v20100601,"org.eclipse.pde.ds.ui",1363846132806
stopped,bundle,org.eclipse.pde.runtime,3.4.200.v20100601,"org.eclipse.pde.runtime",1363846132901
stopped,bundle,org.eclipse.pde.ua.ui,1.0.100.v20100504,"org.eclipse.pde.ua.ui",1363846132904
stopped,bundle,org.eclipse.pde.ui.templates,3.4.200.v20100601,"org.eclipse.pde.ui.templates",1363846132908
stopped,bundle,org.eclipse.pde.ui,3.6.1.v20110210_r362,"org.eclipse.pde.ui",1363846132908
stopped,bundle,com.liferay.ide.eclipse.hook.ui,1.6.0.v201207162359,"com.liferay.ide.eclipse.hook.ui",1363846132910
stopped,bundle,com.liferay.ide.eclipse.hook.core,1.6.0.v201207162359,"com.liferay.ide.eclipse.hook.core",1363846132913
stopped,bundle,com.liferay.ide.eclipse.layouttpl.ui,1.6.0.v201207162359,"com.liferay.ide.eclipse.layouttpl.ui",1363846132914
stopped,bundle,com.liferay.ide.eclipse.layouttpl.core,1.6.0.v201207162359,"com.liferay.ide.eclipse.layouttpl.core",1363846132917
stopped,bundle,com.liferay.ide.eclipse.portlet.jsf.ui,1.6.0.v201207162359,"com.liferay.ide.eclipse.portlet.jsf.ui",1363846132918
stopped,bundle,com.liferay.ide.eclipse.portlet.jsf.core,1.6.0.v201207162359,"com.liferay.ide.eclipse.portlet.jsf.core",1363846132920
stopped,bundle,com.liferay.ide.eclipse.portlet.vaadin.ui,1.6.0.v201207162359,"com.liferay.ide.eclipse.portlet.vaadin.ui",1363846132924
stopped,bundle,com.liferay.ide.eclipse.service.ui,1.6.0.v201207162359,"com.liferay.ide.eclipse.service.ui",1363846132926
stopped,bundle,com.liferay.ide.eclipse.portlet.ui,1.6.0.v201207162359,"com.liferay.ide.eclipse.portlet.ui",1363846132928
stopped,bundle,com.liferay.ide.eclipse.portlet.vaadin.core,1.6.0.v201207162359,"com.liferay.ide.eclipse.portlet.vaadin.core",1363846132932
stopped,bundle,com.liferay.ide.eclipse.portlet.core,1.6.0.v201207162359,"com.liferay.ide.eclipse.portlet.core",1363846132935
stopped,bundle,com.liferay.ide.eclipse.server.tomcat.ui,1.6.0.v201207162359,"com.liferay.ide.eclipse.server.tomcat.ui",1363846132938
stopped,bundle,com.liferay.ide.eclipse.project.ui,1.6.0.v201207162359,"com.liferay.ide.eclipse.project.ui",1363846132939
stopped,bundle,com.liferay.ide.eclipse.properties.core,1.6.0.v201207162359,"com.liferay.ide.eclipse.properties.core",1363846132941
stopped,bundle,com.liferay.ide.eclipse.server.tomcat.core,1.6.0.v201207162359,"com.liferay.ide.eclipse.server.tomcat.core",1363846132943
stopped,bundle,com.liferay.ide.eclipse.server.ui,1.6.0.v201207162359,"com.liferay.ide.eclipse.server.ui",1363846132959
stopped,bundle,com.liferay.ide.eclipse.taglib.ui,1.6.0.v201207162359,"com.liferay.ide.eclipse.taglib.ui",1363846132965
stopped,bundle,com.liferay.ide.eclipse.theme.core,1.6.0.v201207162359,"com.liferay.ide.eclipse.theme.core",1363846132967
stopped,bundle,com.liferay.ide.eclipse.project.core,1.6.0.v201207162359,"com.liferay.ide.eclipse.project.core",1363846132969
stopped,bundle,com.liferay.ide.eclipse.server.core,1.6.0.v201207162359,"com.liferay.ide.eclipse.server.core",1363846132971
stopped,bundle,com.liferay.ide.eclipse.sdk,1.6.0.v201207162359,"com.liferay.ide.eclipse.sdk",1363846132973
stopped,bundle,com.liferay.ide.eclipse.ui.snippets,1.6.0.v201207162359,"com.liferay.ide.eclipse.ui.snippets",1363846132975
stopped,bundle,com.liferay.ide.eclipse.ui,1.6.0.v201207162359,"com.liferay.ide.eclipse.ui",1363846132975
